Date,HH:MM,Datasource,DryBulb {C},DewPoint {C},RelHum {%},Atmos Pressure {Pa},ExtHorzRad {Wh/m2},ExtDirRad {Wh/m2},HorzIRSky {Wh/m2},GloHorzRad {Wh/m2},DirNormRad {Wh/m2},DifHorzRad {Wh/m2},GloHorzIllum {lux},DirNormIllum {lux},DifHorzIllum {lux},ZenLum {Cd/m2},WindDir {deg},WindSpd {m/s},TotSkyCvr {.1},OpaqSkyCvr {.1},Visibility {km},Ceiling Hgt {m},PresWeathObs,PresWeathCodes,Precip Wtr {mm},Aerosol Opt Depth {.001},SnowDepth {cm},Days Last Snow,Albedo {.01},Rain {mm},Rain Quantity {hr},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,HH:MM,Datasource,Dry Bulb Temperature {C},Dew Point Temperature {C},Relative Humidity {%},Atmospheric Pressure {Pa},Extraterrestrial Horizontal Radiation {Wh/m2},Extraterrestrial Direct Normal Radiation {Wh/m2},Horizontal Infrared Radiation Intensity from Sky {Wh/m2},Global Horizontal Radiation {Wh/m2},Direct Normal Radiation {Wh/m2},Diffuse Horizontal Radiation {Wh/m2},Global Horizontal Illuminance {lux},Direct Normal Illuminance {lux},Diffuse Horizontal Illuminance {lux},Zenith Luminance {Cd/m2},Wind Direction {deg},Wind Speed {m/s},Total Sky Cover {.1},Opaque Sky Cover {.1},Visibility {km},Ceiling Height {m},Present Weather Observation,Present Weather Codes,Precipitable Water {mm},Aerosol Optical Depth {.001},Snow Depth {cm},Days Since Last Snow,Albedo {.01},Liquid Precipitation Depth {mm},Liquid Precipitation Quantity {hr},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/2,20:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,1.6,-6.9,50,102570,9999,9999,261,0,0,0,999900,999900,999900,99990,135,1,4,4,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/2,21:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,1.4,-6.2,53,102570,9999,9999,259,0,0,0,999900,999900,999900,99990,180,1,3,3,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/2,22:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,0.4,-5.6,61,102570,9999,9999,262,0,0,0,999900,999900,999900,99990,135,1,6,6,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/2,23:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,0.7,-6.2,56,102570,9999,9999,256,0,0,0,999900,999900,999900,99990,90,2,3,3,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/2,24:00:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,1.6,-5.9,54,102570,9999,9999,249,0,0,0,999900,999900,999900,99990,90,2,0,0,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/3,1:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,2.1,-5.3,55,102290,9999,9999,276,0,0,0,999900,999900,999900,99990,90,2,8,8,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/3,2:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,2.3,-3.7,62,102290,9999,9999,264,0,0,0,999900,999900,999900,99990,112,1,3,3,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/3,3:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,2.8,-4.4,56,102290,9999,9999,286,0,0,0,999900,999900,999900,99990,0,0,9,9,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/3,4:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,2.8,-3.7,60,102290,9999,9999,281,0,0,0,999900,999900,999900,99990,67,2,8,8,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/3,5:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,2.8,-2.4,67,102290,9999,9999,288,0,0,0,999900,999900,999900,99990,0,0,9,9,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/3,6:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,2.9,-1.9,69,102290,9999,9999,289,0,0,0,999900,999900,999900,99990,0,0,9,9,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/3,7:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,2.9,-1.5,72,102290,9999,9999,279,0,0,0,999900,999900,999900,99990,45,2,7,7,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/3,8:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,2.2,-0.2,84,102290,9999,9999,274,0,0,0,999900,999900,999900,99990,67,1,6,6,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/3,9:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,2.4,0.2,85,102290,9999,9999,262,0,0,0,999900,999900,999900,99990,67,2,1,1,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/3,10:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,2.3,0.8,90,102290,9999,9999,263,6,0,6,999900,999900,999900,99990,67,3,1,1,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/3,11:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,2.3,0.8,90,102290,9999,9999,269,17,0,17,999900,999900,999900,99990,90,2,3,3,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/3,12:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,2.6,1.5,92,102290,9999,9999,259,39,0,39,999900,999900,999900,99990,67,1,0,0,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/3,13:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,3.1,1.5,89,102290,9999,9999,266,67,0,67,999900,999900,999900,99990,67,3,1,1,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/3,14:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,3.3,1.7,89,102290,9999,9999,278,53,0,53,999900,999900,999900,99990,90,3,5,5,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/3,15:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,3.6,2.1,90,102290,9999,9999,269,28,0,28,999900,999900,999900,99990,67,2,1,1,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/3,16:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,3.4,1.9,90,102290,9999,9999,281,0,0,0,999900,999900,999900,99990,67,3,6,6,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/3,17:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,3.3,1.7,89,102290,9999,9999,274,3,0,3,999900,999900,999900,99990,67,4,3,3,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/3,18:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,3.2,1.9,91,102290,9999,9999,267,6,0,6,999900,999900,999900,99990,67,4,1,1,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/3,19:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,3.2,1.9,91,102290,9999,9999,262,0,0,0,999900,999900,999900,99990,67,3,0,0,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/3,20:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,3.2,2.1,92,102290,9999,9999,276,0,0,0,999900,999900,999900,99990,67,3,4,4,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/3,21:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,3.4,2.1,91,102290,9999,9999,274,0,0,0,999900,999900,999900,99990,67,3,3,3,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/3,22:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,3.2,2,92,102290,9999,9999,273,0,0,0,999900,999900,999900,99990,22,2,3,3,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/3,23:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,2.5,2.3,98,102290,9999,9999,260,0,0,0,999900,999900,999900,99990,90,3,0,0,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/3,24:00:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,2.1,1.4,95,102290,9999,9999,289,0,0,0,999900,999900,999900,99990,45,2,9,9,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/4,1:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,1.3,1.1,98,102520,9999,9999,279,0,0,0,999900,999900,999900,99990,67,1,8,8,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/4,2:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,0.5,0.4,99,102520,9999,9999,271,0,0,0,999900,999900,999900,99990,0,0,7,7,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/4,3:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,0.4,0.2,99,102520,9999,9999,281,0,0,0,999900,999900,999900,99990,0,0,9,9,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/4,4:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,0.5,0.4,100,102520,9999,9999,281,0,0,0,999900,999900,999900,99990,90,1,9,9,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/4,5:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,1.3,0.7,95,102520,9999,9999,271,0,0,0,999900,999900,999900,99990,0,0,6,6,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/4,6:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,1.2,0.9,98,102520,9999,9999,262,0,0,0,999900,999900,999900,99990,0,0,2,2,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/4,7:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,1.3,1.1,98,102520,9999,9999,267,0,0,0,999900,999900,999900,99990,45,1,4,4,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/4,8:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,1.6,1.3,98,102520,9999,9999,264,0,0,0,999900,999900,999900,99990,0,0,2,2,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/4,9:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,1.4,1.1,98,102520,9999,9999,265,11,0,11,999900,999900,999900,99990,112,1,3,3,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/4,10:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,2.1,1.9,99,102520,9999,9999,263,42,0,42,999900,999900,999900,99990,0,0,1,1,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/4,11:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,2.8,2.1,95,102520,9999,9999,282,36,0,36,999900,999900,999900,99990,67,2,7,7,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/4,12:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,3,2.3,95,102520,9999,9999,283,47,0,47,999900,999900,999900,99990,90,2,7,7,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/4,13:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,3.4,2.7,95,102520,9999,9999,282,75,0,75,999900,999900,999900,99990,0,0,6,6,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/4,14:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,3.7,2.7,93,102520,9999,9999,270,69,0,69,999900,999900,999900,99990,90,1,1,1,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/4,15:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,3.9,3.3,96,102520,9999,9999,298,56,0,56,999900,999900,999900,99990,90,1,9,9,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/4,16:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,4.1,3.1,93,102520,9999,9999,278,50,0,50,999900,999900,999900,99990,90,1,3,3,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/4,17:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,4.5,3.2,92,102520,9999,9999,277,42,0,42,999900,999900,999900,99990,0,0,2,2,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/4,18:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,4.4,3.4,93,102520,9999,9999,301,19,0,19,999900,999900,999900,99990,0,0,9,9,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/4,19:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,4.4,3.4,93,102520,9999,9999,290,0,0,0,999900,999900,999900,99990,0,0,7,7,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/4,20:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,4.7,3.2,90,102520,9999,9999,291,0,0,0,999900,999900,999900,99990,315,1,7,7,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/4,21:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,4.3,3.6,95,102520,9999,9999,284,0,0,0,999900,999900,999900,99990,315,1,5,5,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/4,22:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,4.2,3.9,98,102520,9999,9999,289,0,0,0,999900,999900,999900,99990,292,1,7,7,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/4,23:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,4.3,3.7,96,102520,9999,9999,282,0,0,0,999900,999900,999900,99990,315,2,4,4,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/4,24:00:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,4.4,3.6,94,102520,9999,9999,287,0,0,0,999900,999900,999900,99990,292,2,6,6,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/5,1:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,4.6,3.5,93,103270,9999,9999,291,0,0,0,999900,999900,999900,99990,315,4,7,7,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/5,2:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,4.9,2.5,85,103270,9999,9999,291,0,0,0,999900,999900,999900,99990,315,4,7,7,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/5,3:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,4.8,2.1,83,103270,9999,9999,301,0,0,0,999900,999900,999900,99990,337,5,9,9,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/5,4:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,2,-2.2,72,103270,9999,9999,262,0,0,0,999900,999900,999900,99990,360,5,2,2,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/5,5:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,0,-4.7,67,103270,9999,9999,249,0,0,0,999900,999900,999900,99990,360,5,1,1,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/5,6:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,-0.9,-3.6,80,103270,9999,9999,256,0,0,0,999900,999900,999900,99990,360,5,5,5,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/5,7:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,-1.3,-4.8,75,103270,9999,9999,269,0,0,0,999900,999900,999900,99990,360,4,9,9,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/5,8:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,-1.6,-5,75,103270,9999,9999,262,0,0,0,999900,999900,999900,99990,337,7,8,8,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/5,9:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,-1.9,-5,77,103270,9999,9999,237,31,0,31,999900,999900,999900,99990,337,5,0,0,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/5,10:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,-1.6,-5.4,73,103270,9999,9999,243,183,175,105,999900,999900,999900,99990,337,5,1,1,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/5,11:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,-0.8,-6.3,63,103270,9999,9999,245,356,478,103,999900,999900,999900,99990,337,6,1,1,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/5,12:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,-0.3,-7.7,54,103270,9999,9999,253,486,697,92,999900,999900,999900,99990,337,5,4,4,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/5,13:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,0.3,-8,50,103270,9999,9999,257,531,773,91,999900,999900,999900,99990,337,4,5,5,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/5,14:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,0.9,-12.9,31,103270,9999,9999,244,586,757,55,999900,999900,999900,99990,337,4,1,1,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/5,15:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,1.1,-12.4,32,103270,9999,9999,252,525,717,41,999900,999900,999900,99990,337,4,3,3,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/5,16:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,1.3,-10.4,37,103270,9999,9999,244,403,608,27,999900,999900,999900,99990,360,3,0,0,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/5,17:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,0.7,-10.4,39,103270,9999,9999,241,233,191,11,999900,999900,999900,99990,360,3,0,0,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/5,18:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,0.3,-11.8,35,103270,9999,9999,262,64,0,0,999900,999900,999900,99990,360,5,8,8,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/5,19:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,-0.5,-12.4,36,103270,9999,9999,246,0,0,0,999900,999900,999900,99990,360,3,3,3,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/5,20:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,-0.8,-11.8,39,103270,9999,9999,245,0,0,0,999900,999900,999900,99990,360,2,3,3,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/5,21:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,-1,-13,35,103270,9999,9999,238,0,0,0,999900,999900,999900,99990,45,3,1,1,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/5,22:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,-1.5,-10.9,44,103270,9999,9999,247,0,0,0,999900,999900,999900,99990,45,1,5,5,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/5,23:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,-2,-10,50,103270,9999,9999,246,0,0,0,999900,999900,999900,99990,45,2,5,5,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/5,24:00:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,-3,-10,55,103270,9999,9999,237,0,0,0,999900,999900,999900,99990,67,1,2,2,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/6,1:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,-3.2,-10.5,53,103700,9999,9999,247,0,0,0,999900,999900,999900,99990,0,0,7,7,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/1/6,2:00,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,-5,-8,77,103700,9999,9999,236,0,0,0,999900,999900,999900,99990,0,0,4,4,999,999,9,'999999999,0,0,0,88,999,999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
